sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
03072018-A01	03072018	A01	b6	1	2.326968139	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A02	03072018	A02	b6	1	1.377495432	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A03	03072018	A03	b6	1	1.285203722	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A04	03072018	A04	b6	1	1.038971524	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A05	03072018	A05	b6	1	0.7625235	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A06	03072018	A06	b6	1	1.527870292	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A07	03072018	A07	b6	1	2.225752866	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A08	03072018	A08	b6	1	0.575480183	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A09	03072018	A09	b6	1	1.168933115	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A10	03072018	A10	b6	1	0.140387433	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A11	03072018	A11	b6	1	1.202028263	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-A12	03072018	A12	b6	1	0.590071372	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-B01	03072018	B01	b6	1	2.022947394	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-B02	03072018	B02	b6	1	1.570763768	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
03072018-B03	03072018	B03	b6	1	0.777315199	TRUE	NA18519	NA18522	NA18859	NA19203	0	0	50x dilution	4
