sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
02272018-A01	02272018	A01	b6	1	2.453727172	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A02	02272018	A02	b6	1	0.718194837	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A03	02272018	A03	b6	1	1.892957368	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A04	02272018	A04	b6	1	2.037513017	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A05	02272018	A05	b6	1	0.642770539	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A06	02272018	A06	b6	1	0.690093674	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A07	02272018	A07	b6	1	1.448115205	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A08	02272018	A08	b6	1	1.493332429	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A09	02272018	A09	b6	1	8.065617085	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A10	02272018	A10	b6	1	1.050865528	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A11	02272018	A11	b6	1	1.709006322	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-A12	02272018	A12	b6	1	1.878984641	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-B01	02272018	B01	b6	1	1.344128482	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-B02	02272018	B02	b6	1	2.255115234	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-B03	02272018	B03	b6	0	0.436624316	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-B04	02272018	B04	b6	1	2.301866243	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-B05	02272018	B05	b6	1	0.965158767	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-B06	02272018	B06	b6	1	2.527429779	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-B07	02272018	B07	b6	1	2.057282396	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
02272018-B08	02272018	B08	b6	1	2.031626704	TRUE	NA18505	NA18859	NA19193	NA19204	0	0	50x dilution	2
