sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
04202017-E02	04202017	E02	b1	1	2.073646096	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E03	04202017	E03	b1	1	1.747989886	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E04	04202017	E04	b1	1	1.372282868	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E05	04202017	E05	b1	1	1.670966103	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E06	04202017	E06	b1	1	0.998179307	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E07	04202017	E07	b1	0	0.284644368	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E08	04202017	E08	b1	1	0.756938669	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E09	04202017	E09	b1	1	1.932666751	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E10	04202017	E10	b1	1	1.470914598	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E11	04202017	E11	b1	1	0.747867548	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-E12	04202017	E12	b1	1	2.633829377	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F01	04202017	F01	b1	1	2.387404676	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F02	04202017	F02	b1	1	2.691631179	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F03	04202017	F03	b1	1	2.230350373	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F04	04202017	F04	b1	1	1.252524355	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F05	04202017	F05	b1	1	0.890285649	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F06	04202017	F06	b1	1	1.608879037	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F07	04202017	F07	b1	1	1.134254204	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F08	04202017	F08	b1	1	1.791368335	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F09	04202017	F09	b1	1	2.253074945	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F10	04202017	F10	b1	1	2.021127065	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F11	04202017	F11	b1	0	0.36357727	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-F12	04202017	F12	b1	1	2.335595225	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G01	04202017	G01	b1	1	1.931713065	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G02	04202017	G02	b1	1	2.283290453	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G03	04202017	G03	b1	1	2.734185055	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G04	04202017	G04	b1	1	2.075026462	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G05	04202017	G05	b1	1	2.487199976	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G06	04202017	G06	b1	1	1.579728971	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G07	04202017	G07	b1	1	1.128758114	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G08	04202017	G08	b1	1	1.904075808	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G09	04202017	G09	b1	1	0.558370901	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G10	04202017	G10	b1	1	2.190055432	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G11	04202017	G11	b1	0	0.400460524	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-G12	04202017	G12	b1	1	2.712185865	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H01	04202017	H01	b1	2	0.099486295	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H02	04202017	H02	b1	1	0.079216861	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H03	04202017	H03	b1	1	0.070119096	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H04	04202017	H04	b1	1	0.496130321	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H05	04202017	H05	b1	1	2.52837232	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H06	04202017	H06	b1	1	2.048831659	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H07	04202017	H07	b1	1	0.481183216	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H08	04202017	H08	b1	1	0.849723965	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H09	04202017	H09	b1	1	0.592313581	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H10	04202017	H10	b1	1	0.455957305	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H11	04202017	H11	b1	0	0.312572871	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
04202017-H12	04202017	H12	b1	0	0.312765432	TRUE	NA18498	NA18508	NA18856	NA19190	50000	50	100x dilution	2
