sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
09272017-A01	09272017	A01	b3	1	1.319230562	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A02	09272017	A02	b3	1	0.617649914	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A03	09272017	A03	b3	1	1.343257992	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A04	09272017	A04	b3	1	0.576761223	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A05	09272017	A05	b3	1	1.239767279	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A06	09272017	A06	b3	1	1.717879028	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A07	09272017	A07	b3	1	0.939530593	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A08	09272017	A08	b3	1	0.525498327	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A09	09272017	A09	b3	2	1.77471998	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A10	09272017	A10	b3	1	0.441590139	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A11	09272017	A11	b3	1	0.247449949	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-A12	09272017	A12	b3	2	0.538189993	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B01	09272017	B01	b3	1	1.461070729	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B02	09272017	B02	b3	1	1.410695103	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B03	09272017	B03	b3	1	0.277351975	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B04	09272017	B04	b3	1	1.710612307	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B05	09272017	B05	b3	1	1.883162166	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B06	09272017	B06	b3	1	1.262367767	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B07	09272017	B07	b3	2	0.742899856	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B08	09272017	B08	b3	1	0.94400741	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B09	09272017	B09	b3	1	2.577816032	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B10	09272017	B10	b3	1	1.140747956	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B11	09272017	B11	b3	1	0.262615441	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-B12	09272017	B12	b3	1	1.818709353	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C01	09272017	C01	b3	1	1.980916693	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C02	09272017	C02	b3	1	1.495543812	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C03	09272017	C03	b3	1	1.428142684	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C04	09272017	C04	b3	1	0.72359536	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C05	09272017	C05	b3	1	0.374704388	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C06	09272017	C06	b3	1	1.422466393	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C07	09272017	C07	b3	1	2.26922746	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C08	09272017	C08	b3	1	0.28333641	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C09	09272017	C09	b3	1	0.726749242	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
09272017-C10	09272017	C10	b3	1	1.135567289	TRUE	NA18489	NA19093	NA19114	NA19116	0	0	50x dilution	1
