sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
03052018-B10	03052018	B10	b6	1	1.581089741	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-B11	03052018	B11	b6	1	1.502967634	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-B12	03052018	B12	b6	1	1.613401178	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C01	03052018	C01	b6	1	0.579473608	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C02	03052018	C02	b6	1	1.385004767	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C03	03052018	C03	b6	1	0.453864952	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C04	03052018	C04	b6	1	1.520206418	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C05	03052018	C05	b6	1	0.410553934	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C06	03052018	C06	b6	1	1.2546561	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C07	03052018	C07	b6	1	1.129467907	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C08	03052018	C08	b6	1	0.522205261	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C09	03052018	C09	b6	1	1.067135586	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C10	03052018	C10	b6	1	1.348134238	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C11	03052018	C11	b6	1	1.533032046	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-C12	03052018	C12	b6	2	1.567369937	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D01	03052018	D01	b6	1	1.573680668	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D02	03052018	D02	b6	1	1.236118355	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D03	03052018	D03	b6	1	1.303280571	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D04	03052018	D04	b6	1	1.357083195	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D05	03052018	D05	b6	1	1.507987199	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D06	03052018	D06	b6	1	1.297942671	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D07	03052018	D07	b6	1	0.446220393	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D08	03052018	D08	b6	1	1.193248133	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D09	03052018	D09	b6	1	1.569318735	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D10	03052018	D10	b6	1	0.712452072	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D11	03052018	D11	b6	1	1.813113345	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-D12	03052018	D12	b6	1	0.754931253	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E01	03052018	E01	b6	1	1.684325199	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E02	03052018	E02	b6	1	1.55486494	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E03	03052018	E03	b6	1	0.874883067	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E04	03052018	E04	b6	1	1.493045204	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E05	03052018	E05	b6	1	1.668331518	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E06	03052018	E06	b6	1	1.507438925	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E07	03052018	E07	b6	1	0.556725022	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E08	03052018	E08	b6	1	0.602928255	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E09	03052018	E09	b6	1	0.994041085	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E10	03052018	E10	b6	1	2.157022445	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E11	03052018	E11	b6	0	0.179995065	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-E12	03052018	E12	b6	1	1.610483908	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F01	03052018	F01	b6	1	0.610277176	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F02	03052018	F02	b6	1	1.849595697	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F03	03052018	F03	b6	1	1.44425036	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F04	03052018	F04	b6	1	1.6999434	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F05	03052018	F05	b6	1	1.299193458	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F06	03052018	F06	b6	1	0.59481494	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F07	03052018	F07	b6	1	1.87069037	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F08	03052018	F08	b6	1	0.442548491	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F09	03052018	F09	b6	1	1.711868798	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F10	03052018	F10	b6	1	0.518323426	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F11	03052018	F11	b6	1	1.383034736	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-F12	03052018	F12	b6	1	1.769361428	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G01	03052018	G01	b6	1	0.71518472	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G02	03052018	G02	b6	1	0.94447869	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G03	03052018	G03	b6	1	1.408265277	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G04	03052018	G04	b6	1	1.519832733	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G05	03052018	G05	b6	1	0.542042007	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G06	03052018	G06	b6	2	1.943919512	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G07	03052018	G07	b6	1	1.505735694	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G08	03052018	G08	b6	1	1.65615393	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G09	03052018	G09	b6	1	1.315666501	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G10	03052018	G10	b6	1	1.294099689	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G11	03052018	G11	b6	1	1.157587481	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-G12	03052018	G12	b6	1	1.574688355	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H01	03052018	H01	b6	1	0.669088598	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H02	03052018	H02	b6	1	1.351006958	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H03	03052018	H03	b6	1	1.705936052	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H04	03052018	H04	b6	1	1.742321361	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H05	03052018	H05	b6	1	1.501981275	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H06	03052018	H06	b6	1	1.616322159	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H07	03052018	H07	b6	1	1.763733055	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H08	03052018	H08	b6	1	0.965923857	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H09	03052018	H09	b6	1	1.686861445	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H10	03052018	H10	b6	1	1.732610452	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H11	03052018	H11	b6	1	1.345910363	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
03052018-H12	03052018	H12	b6	1	0.568528295	TRUE	NA18517	NA18859	NA19159	NA19203	0	0	50x dilution	1
