sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
02202018-A01	02202018	A01	b6	1	2.841194855	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A02	02202018	A02	b6	1	0.827911222	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A03	02202018	A03	b6	1	1.136533958	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A04	02202018	A04	b6	0	0.386037452	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A05	02202018	A05	b6	1	2.856984054	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A06	02202018	A06	b6	1	0.77671195	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A07	02202018	A07	b6	1	2.721555704	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A08	02202018	A08	b6	1	0.652960222	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A09	02202018	A09	b6	1	2.389311466	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A10	02202018	A10	b6	1	3.089827746	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A11	02202018	A11	b6	1	1.76664941	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-A12	02202018	A12	b6	1	2.726173022	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B01	02202018	B01	b6	1	2.831972682	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B02	02202018	B02	b6	1	0.252046184	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B03	02202018	B03	b6	1	2.548151342	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B04	02202018	B04	b6	1	2.022036259	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B05	02202018	B05	b6	1	0.724923611	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B06	02202018	B06	b6	1	0.401422158	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B07	02202018	B07	b6	1	2.306598713	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B08	02202018	B08	b6	1	2.718074799	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B09	02202018	B09	b6	1	2.038419434	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B10	02202018	B10	b6	1	3.159867988	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B11	02202018	B11	b6	1	0.832529576	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-B12	02202018	B12	b6	1	0.738033458	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C01	02202018	C01	b6	0	0.357518004	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C02	02202018	C02	b6	1	0.752455323	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C03	02202018	C03	b6	1	0.617155196	FALSE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C04	02202018	C04	b6	1	0.98464762	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C05	02202018	C05	b6	1	1.957915124	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C06	02202018	C06	b6	1	2.108746516	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C07	02202018	C07	b6	1	1.721803927	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C08	02202018	C08	b6	1	2.2224193	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C09	02202018	C09	b6	1	2.382146167	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C10	02202018	C10	b6	1	0.358506544	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C11	02202018	C11	b6	1	0.994536124	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-C12	02202018	C12	b6	1	0.36163778	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
02202018-D01	02202018	D01	b6	1	2.790200017	TRUE	NA18913	NA19159	NA19203	NA19204	0	0	50x dilution	4
