sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11132017-B09	11132017	B09	b4	1	2.040859694	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-B10	11132017	B10	b4	1	3.163997418	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-B11	11132017	B11	b4	1	3.187588371	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-B12	11132017	B12	b4	1	3.568137347	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C01	11132017	C01	b4	1	1.126572708	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C02	11132017	C02	b4	1	3.252523075	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C03	11132017	C03	b4	1	2.658011664	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C04	11132017	C04	b4	1	0.9679203	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C05	11132017	C05	b4	1	4.087345396	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C06	11132017	C06	b4	1	2.327300878	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C07	11132017	C07	b4	1	2.844603419	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C08	11132017	C08	b4	1	3.755845957	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C09	11132017	C09	b4	1	3.142466586	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C10	11132017	C10	b4	1	3.186556436	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C11	11132017	C11	b4	1	0.088444427	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-C12	11132017	C12	b4	1	0.421515005	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D01	11132017	D01	b4	1	3.533255292	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D02	11132017	D02	b4	1	3.388347498	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D03	11132017	D03	b4	1	0.358801548	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D04	11132017	D04	b4	2	0.992868025	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D05	11132017	D05	b4	1	3.844114929	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D06	11132017	D06	b4	1	1.490598584	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D07	11132017	D07	b4	1	3.59153971	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D08	11132017	D08	b4	1	2.942136776	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D09	11132017	D09	b4	1	3.24263051	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D10	11132017	D10	b4	1	3.223410736	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D11	11132017	D11	b4	1	3.384521168	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-D12	11132017	D12	b4	1	3.161647384	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E01	11132017	E01	b4	1	2.572122656	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E02	11132017	E02	b4	1	3.700783397	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E03	11132017	E03	b4	2	1.31365753	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E04	11132017	E04	b4	1	3.634166296	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E05	11132017	E05	b4	1	2.682726315	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E06	11132017	E06	b4	1	3.08727499	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E07	11132017	E07	b4	1	2.614733198	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E08	11132017	E08	b4	1	3.111114818	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E09	11132017	E09	b4	2	2.472045837	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E10	11132017	E10	b4	1	2.359904427	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E11	11132017	E11	b4	1	0.501733369	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-E12	11132017	E12	b4	1	2.371466401	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F01	11132017	F01	b4	1	3.263973354	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F02	11132017	F02	b4	1	3.588462546	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F03	11132017	F03	b4	2	3.161257083	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F04	11132017	F04	b4	1	2.843996372	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F05	11132017	F05	b4	1	2.98658716	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F06	11132017	F06	b4	0	0.420680636	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F07	11132017	F07	b4	1	3.088445701	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F08	11132017	F08	b4	1	2.264340219	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F09	11132017	F09	b4	1	1.691211684	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F10	11132017	F10	b4	1	0.364701573	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F11	11132017	F11	b4	1	3.200913926	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-F12	11132017	F12	b4	1	3.074548484	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G01	11132017	G01	b4	1	1.467547403	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G02	11132017	G02	b4	1	3.321691846	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G03	11132017	G03	b4	1	3.374357474	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G04	11132017	G04	b4	1	2.146432422	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G05	11132017	G05	b4	1	2.51847879	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G06	11132017	G06	b4	1	2.94078658	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G07	11132017	G07	b4	1	2.85522662	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G08	11132017	G08	b4	1	3.125713155	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G09	11132017	G09	b4	1	0.942487747	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G10	11132017	G10	b4	0	0.40371281	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G11	11132017	G11	b4	1	3.412280068	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-G12	11132017	G12	b4	1	3.223711612	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H01	11132017	H01	b4	1	3.972634351	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H02	11132017	H02	b4	2	2.375901909	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H03	11132017	H03	b4	1	1.291216866	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H04	11132017	H04	b4	1	3.232349036	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H05	11132017	H05	b4	1	0.961498556	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H06	11132017	H06	b4	1	3.236050532	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H07	11132017	H07	b4	1	3.428691004	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H08	11132017	H08	b4	1	2.016737838	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H09	11132017	H09	b4	1	1.481897748	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H10	11132017	H10	b4	1	2.81312253	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H11	11132017	H11	b4	1	1.278407282	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
11132017-H12	11132017	H12	b4	1	0.703768567	TRUE	NA18907	NA19099	NA19207	NA19209	0	0	50x dilution	1
