sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
03232017-E11	03232017	E11	b1	1	1.536850298	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-E12	03232017	E12	b1	1	1.67524278	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F01	03232017	F01	b1	0	0.111455211	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F02	03232017	F02	b1	1	1.698177343	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F03	03232017	F03	b1	1	1.109265735	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F04	03232017	F04	b1	1	1.746427628	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F05	03232017	F05	b1	1	1.697406791	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F06	03232017	F06	b1	1	1.144004032	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F07	03232017	F07	b1	1	1.116886509	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F08	03232017	F08	b1	1	1.3883391	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F09	03232017	F09	b1	0	0.046686934	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F10	03232017	F10	b1	1	1.755553537	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F11	03232017	F11	b1	1	1.265604217	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-F12	03232017	F12	b1	1	1.721584716	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G01	03232017	G01	b1	1	1.766847641	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G02	03232017	G02	b1	1	1.271155543	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G03	03232017	G03	b1	1	1.465917927	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G04	03232017	G04	b1	1	0.387184322	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G05	03232017	G05	b1	1	0.550142498	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G06	03232017	G06	b1	1	1.310540096	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G07	03232017	G07	b1	1	1.022676611	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G08	03232017	G08	b1	1	1.594259935	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G09	03232017	G09	b1	1	1.440286492	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G10	03232017	G10	b1	1	1.236010465	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G11	03232017	G11	b1	1	1.514685612	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-G12	03232017	G12	b1	1	1.478763173	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H01	03232017	H01	b1	1	0.372453747	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H02	03232017	H02	b1	1	2.00642706	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H03	03232017	H03	b1	1	1.86655151	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H04	03232017	H04	b1	1	1.613379392	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H05	03232017	H05	b1	1	1.942499891	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H06	03232017	H06	b1	1	1.514293485	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H07	03232017	H07	b1	1	1.580573855	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H08	03232017	H08	b1	1	1.413227128	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H09	03232017	H09	b1	1	1.616903274	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H10	03232017	H10	b1	0	0.101105314	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H11	03232017	H11	b1	0	0.183033867	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
03232017-H12	03232017	H12	b1	1	1.600713844	TRUE	NA18520	NA18502	NA18505	NA18852	5000	25000	Not added	3
