sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
02282018-A01	02282018	A01	b6	1	1.851826247	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A02	02282018	A02	b6	1	1.708127918	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A03	02282018	A03	b6	1	1.011126746	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A04	02282018	A04	b6	1	0.333981066	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A05	02282018	A05	b6	1	1.542471701	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A06	02282018	A06	b6	1	1.844506643	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A07	02282018	A07	b6	1	0.531137372	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A08	02282018	A08	b6	1	1.153726239	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A09	02282018	A09	b6	1	1.146221395	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A10	02282018	A10	b6	1	1.459662679	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A11	02282018	A11	b6	1	1.466942967	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-A12	02282018	A12	b6	1	1.771525005	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B01	02282018	B01	b6	1	1.849494738	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B02	02282018	B02	b6	1	0.59574263	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B03	02282018	B03	b6	1	1.563259587	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B04	02282018	B04	b6	1	0.829622016	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B05	02282018	B05	b6	1	0.553044769	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B06	02282018	B06	b6	1	0.553895632	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B07	02282018	B07	b6	1	0.99945696	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B08	02282018	B08	b6	1	0.523018869	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B09	02282018	B09	b6	1	0.617032655	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B10	02282018	B10	b6	1	1.604993021	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B11	02282018	B11	b6	1	1.23976785	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-B12	02282018	B12	b6	1	1.751174014	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C01	02282018	C01	b6	1	1.654607162	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C02	02282018	C02	b6	1	2.482198977	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C03	02282018	C03	b6	1	0.568317868	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C04	02282018	C04	b6	1	0.639688866	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C05	02282018	C05	b6	1	1.795958808	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C06	02282018	C06	b6	1	0.968665721	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C07	02282018	C07	b6	1	1.66720273	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C08	02282018	C08	b6	1	0.539399675	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C09	02282018	C09	b6	1	1.705224916	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C10	02282018	C10	b6	1	1.381936722	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
02282018-C11	02282018	C11	b6	1	1.348849883	TRUE	NA18519	NA18913	NA19098	NA19204	0	0	50x dilution	1
