sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
08222017-A01	08222017	A01	b2	1	0.325	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A02	08222017	A02	b2	1	0.663	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A03	08222017	A03	b2	1	1.469	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A04	08222017	A04	b2	1	0.936	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A05	08222017	A05	b2	1	0.39	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A06	08222017	A06	b2	1	0.663	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A07	08222017	A07	b2	1	0.299	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A08	08222017	A08	b2	1	0.312	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A09	08222017	A09	b2	1	0.312	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A10	08222017	A10	b2	1	0.195	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A11	08222017	A11	b2	1	0.286	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-A12	08222017	A12	b2	1	0.182	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B01	08222017	B01	b2	1	2.53417541	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B02	08222017	B02	b2	1	1.601492984	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B03	08222017	B03	b2	1	1.439400378	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B04	08222017	B04	b2	0	0.16523455	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B05	08222017	B05	b2	1	1.392001845	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B06	08222017	B06	b2	1	2.385930716	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B07	08222017	B07	b2	2	2.078248315	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B08	08222017	B08	b2	1	1.006462015	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B09	08222017	B09	b2	1	1.91869912	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B10	08222017	B10	b2	1	1.472663894	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B11	08222017	B11	b2	1	1.448791487	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-B12	08222017	B12	b2	1	0.494404261	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C01	08222017	C01	b2	1	1.515241364	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C02	08222017	C02	b2	1	2.292906954	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C03	08222017	C03	b2	1	0	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C04	08222017	C04	b2	1	1.839173817	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C05	08222017	C05	b2	1	0.584851618	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C06	08222017	C06	b2	2	1.862754946	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C07	08222017	C07	b2	1	2.257588424	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C08	08222017	C08	b2	1	2.096536975	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C09	08222017	C09	b2	1	0.204819576	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C10	08222017	C10	b2	1	0.553527338	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C11	08222017	C11	b2	1	2.058056585	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-C12	08222017	C12	b2	1	1.768917345	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D01	08222017	D01	b2	1	2.03319155	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D02	08222017	D02	b2	1	1.879379177	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D03	08222017	D03	b2	1	1.361984923	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D04	08222017	D04	b2	1	1.681865081	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D05	08222017	D05	b2	1	0.50512787	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D06	08222017	D06	b2	1	1.663328862	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D07	08222017	D07	b2	1	2.546248172	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D08	08222017	D08	b2	1	1.877877781	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D09	08222017	D09	b2	1	2.320688708	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D10	08222017	D10	b2	1	2.065127948	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D11	08222017	D11	b2	2	0.666814369	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-D12	08222017	D12	b2	1	1.895799295	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E01	08222017	E01	b2	1	1.909658569	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E02	08222017	E02	b2	1	1.812806476	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E03	08222017	E03	b2	1	1.586985218	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E04	08222017	E04	b2	1	0.7978464	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E05	08222017	E05	b2	1	3.006118557	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E06	08222017	E06	b2	2	1.242780981	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E07	08222017	E07	b2	1	1.130386036	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E08	08222017	E08	b2	1	1.074152196	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E09	08222017	E09	b2	1	2.085007249	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E10	08222017	E10	b2	1	0.484903068	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-E11	08222017	E11	b2	1	1.93695372	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
