sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
02212018-D03	02212018	D03	b6	1	2.323257756	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-D04	02212018	D04	b6	1	0.698942518	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-D05	02212018	D05	b6	1	2.262269133	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-D06	02212018	D06	b6	0	0.143564537	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-D07	02212018	D07	b6	0	0.202554061	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-D08	02212018	D08	b6	1	2.57224612	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-D09	02212018	D09	b6	1	2.195739389	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-D10	02212018	D10	b6	2	2.605276573	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-D11	02212018	D11	b6	0	0.221689436	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-D12	02212018	D12	b6	1	2.409066619	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E01	02212018	E01	b6	1	2.287028405	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E02	02212018	E02	b6	1	2.405234439	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E03	02212018	E03	b6	1	1.687193029	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E04	02212018	E04	b6	1	2.911914842	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E05	02212018	E05	b6	1	1.675413275	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E06	02212018	E06	b6	1	2.182355408	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E07	02212018	E07	b6	1	1.849584745	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E08	02212018	E08	b6	1	0.650295192	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E09	02212018	E09	b6	1	2.636064654	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E10	02212018	E10	b6	0	0.208907918	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E11	02212018	E11	b6	1	0.420319887	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-E12	02212018	E12	b6	1	1.094743133	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F01	02212018	F01	b6	0	0.216382984	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F02	02212018	F02	b6	1	2.538124615	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F03	02212018	F03	b6	1	2.644198638	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F04	02212018	F04	b6	1	1.455489978	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F05	02212018	F05	b6	1	2.244622558	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F06	02212018	F06	b6	1	2.365896992	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F07	02212018	F07	b6	1	1.658300096	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F08	02212018	F08	b6	1	2.472017021	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F09	02212018	F09	b6	1	2.499736893	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F10	02212018	F10	b6	1	2.523150525	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F11	02212018	F11	b6	0	0.259490995	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-F12	02212018	F12	b6	0	0.244850639	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G01	02212018	G01	b6	1	0.766933535	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G02	02212018	G02	b6	1	2.761157673	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G03	02212018	G03	b6	1	0.2007314	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G04	02212018	G04	b6	1	2.866794297	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G05	02212018	G05	b6	1	2.683909296	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G06	02212018	G06	b6	0	0.230362715	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G07	02212018	G07	b6	1	2.910770872	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G08	02212018	G08	b6	1	0.703269003	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G09	02212018	G09	b6	0	0.302069931	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G10	02212018	G10	b6	0	0.528294057	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G11	02212018	G11	b6	1	1.221501981	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-G12	02212018	G12	b6	1	1.314192703	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H01	02212018	H01	b6	1	2.639252524	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H02	02212018	H02	b6	1	2.373644551	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H03	02212018	H03	b6	1	2.346527923	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H04	02212018	H04	b6	1	3.294135926	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H05	02212018	H05	b6	1	2.506397239	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H06	02212018	H06	b6	1	0.761028981	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H07	02212018	H07	b6	1	0.770029549	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H08	02212018	H08	b6	1	2.288975522	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H09	02212018	H09	b6	1	3.377445509	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H10	02212018	H10	b6	1	2.234077588	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H11	02212018	H11	b6	1	2.520675169	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
02212018-H12	02212018	H12	b6	0	0.271721634	TRUE	NA18505	NA18913	NA19098	NA19143	0	0	50x dilution	4
