sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
02222018-D11	02222018	D11	b6	1	0.831358977	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-D12	02222018	D12	b6	1	0.041044719	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E01	02222018	E01	b6	1	2.589479259	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E02	02222018	E02	b6	1	2.22948768	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E03	02222018	E03	b6	1	0.388369849	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E04	02222018	E04	b6	1	1.846641235	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E05	02222018	E05	b6	1	0.354290671	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E06	02222018	E06	b6	1	0.339198245	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E07	02222018	E07	b6	1	2.164200634	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E08	02222018	E08	b6	1	2.421332812	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E09	02222018	E09	b6	0	0.230635026	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E10	02222018	E10	b6	1	2.501679727	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E11	02222018	E11	b6	1	0.360704003	FALSE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-E12	02222018	E12	b6	0	0.264479378	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F01	02222018	F01	b6	1	1.588911688	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F02	02222018	F02	b6	1	1.891061887	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F03	02222018	F03	b6	1	0.676623385	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F04	02222018	F04	b6	1	1.44228144	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F05	02222018	F05	b6	1	1.693433718	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F06	02222018	F06	b6	1	1.924167799	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F07	02222018	F07	b6	1	0.517751781	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F08	02222018	F08	b6	1	0.488840025	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F09	02222018	F09	b6	1	0.548739692	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F10	02222018	F10	b6	0	0.095470625	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F11	02222018	F11	b6	1	2.033468069	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-F12	02222018	F12	b6	1	2.547338403	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G01	02222018	G01	b6	1	3.105432369	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G02	02222018	G02	b6	1	2.573635216	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G03	02222018	G03	b6	1	1.782697478	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G04	02222018	G04	b6	1	2.203628089	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G05	02222018	G05	b6	1	0.061488595	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G06	02222018	G06	b6	1	3.033606465	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G07	02222018	G07	b6	1	1.563762137	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G08	02222018	G08	b6	1	1.74806115	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G09	02222018	G09	b6	1	2.2858869	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G10	02222018	G10	b6	1	2.33960757	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G11	02222018	G11	b6	1	2.121181783	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-G12	02222018	G12	b6	2	1.337703604	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H01	02222018	H01	b6	1	1.989479728	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H02	02222018	H02	b6	1	1.55452555	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H03	02222018	H03	b6	1	2.47583749	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H04	02222018	H04	b6	1	1.99356375	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H05	02222018	H05	b6	1	2.027083479	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H06	02222018	H06	b6	1	1.75711491	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H07	02222018	H07	b6	1	2.844573243	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H08	02222018	H08	b6	1	2.476137873	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H09	02222018	H09	b6	1	0.750381832	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H10	02222018	H10	b6	1	2.076133072	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H11	02222018	H11	b6	1	2.337972976	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
02222018-H12	02222018	H12	b6	1	2.919248461	TRUE	NA19130	NA19143	NA19159	NA19193	0	0	50x dilution	4
