sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
08102017-A01	08102017	A01	b2	1	6.590395097	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A02	08102017	A02	b2	1	3.275307786	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A03	08102017	A03	b2	1	0.170739424	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A04	08102017	A04	b2	1	4.595051104	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A05	08102017	A05	b2	1	1.143043652	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A06	08102017	A06	b2	1	2.130712163	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A07	08102017	A07	b2	1	6.750122834	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A08	08102017	A08	b2	2	4.784163722	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A09	08102017	A09	b2	1	4.404832066	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A10	08102017	A10	b2	1	3.295621761	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A11	08102017	A11	b2	1	3.650131418	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-A12	08102017	A12	b2	1	4.245915375	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B01	08102017	B01	b2	1	4.728034504	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B02	08102017	B02	b2	1	2.5450974	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B03	08102017	B03	b2	1	3.526801543	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B04	08102017	B04	b2	1	1.05834325	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B05	08102017	B05	b2	1	2.647256657	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B06	08102017	B06	b2	1	4.251987656	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B07	08102017	B07	b2	1	3.733029562	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B08	08102017	B08	b2	1	3.988722751	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B09	08102017	B09	b2	1	2.445308446	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B10	08102017	B10	b2	1	3.820047507	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-B11	08102017	B11	b2	1	2.080048873	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
