experiment 	well	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	ERCC	index
09252017	E10	1	2.407395766	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	E11	1	0.523355429	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	E12	1	3.043400632	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F01	1	0.841913479	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F02	1	1.870340326	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F03	1	2.157178284	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F04	1	1.808712752	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F05	1	1.959224935	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F06	1	2.732885724	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F07	1	2.668546387	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F08	1	0.676965394	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F09	1	1.941061434	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F10	1	1.844186605	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F11	1	1.477130458	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	F12	1	3.498464432	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G01	1	1.985347949	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G02	1	1.825567596	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G03	1	2.613938467	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G04	1	1.965939015	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G05	1	1.546164969	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G06	1	1.587285221	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G07	1	1.928124197	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G08	1	2.155402843	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G09	1	0.168203192	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G10	1	2.017264226	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G11	1	1.834307776	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	G12	1	2.13585947	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H01	1	0.709883589	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H02	1	1.995480701	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H03	1	1.403618894	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H04	1	1.291132048	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H05	1	2.413249626	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H06	1	1.44459318	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H07	1	2.498776853	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H08	1	0.502145153	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H09	1	1.530394631	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H10	0	0.129580358	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H11	1	1.36047008	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09252017	H12	1	2.067836127	1	NA18858	NA18861	NA19114	NA19238	1:50000	1
09262017	A01	1	2.275102759	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A02	1	2.143959988	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A03	1	0.212246342	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A04	0	0.29427616	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A05	1	1.913100104	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A06	1	0.634168657	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A07	1	0.193915942	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A08	1	2.357442948	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A09	1	2.61226797	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A10	1	2.346249315	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A11	1	2.515004407	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	A12	1	2.811042826	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B01	1	1.669705214	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B02	1	2.150546809	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B03	1	0.539756923	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B04	1	2.090963778	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B05	1	2.477245693	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B06	2	1.159597133	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B07	1	1.697744546	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B08	0	0.231246233	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B09	1	2.633634923	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B10	1	2.269935029	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B11	1	1.432697586	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	B12	1	2.127832348	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C01	1	1.872655747	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C02	1	0.281216134	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C03	1	1.970596925	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C04	1	2.500293381	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C05	1	2.695154538	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C06	1	2.543606398	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C07	1	1.161073437	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C08	1	0.526591386	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C09	1	2.208463137	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C10	1	2.531741542	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C11	1	2.522540525	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	C12	1	2.610875875	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D01	1	3.081897513	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D02	0	0.232064784	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D03	1	1.838602696	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D04	1	2.832380433	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D05	2	1.208233764	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D06	1	3.050679071	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D07	1	2.689036768	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D08	1	2.086587951	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D09	1	1.559965374	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D10	1	2.485823615	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D11	1	0.490129694	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	D12	2	1.244600299	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E01	1	2.230936688	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E02	2	2.078648516	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E03	1	0.814574485	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E04	1	2.250807393	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E05	1	2.507883983	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E06	1	2.814771437	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E07	1	0.907153407	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E08	1	2.63991277	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E09	1	2.467439809	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E10	1	2.224336256	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E11	1	0.564950038	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	E12	1	2.591489786	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F01	1	0.838895888	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F02	2	2.345123373	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F03	1	2.580267316	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F04	1	2.459637928	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F05	1	2.773700763	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F06	1	1.421123662	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F07	2	2.35365633	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F08	1	2.526357185	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F09	1	1.18819976	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F10	1	2.773562291	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F11	1	2.808262463	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	F12	1	2.764746357	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G01	1	1.332407059	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G02	1	2.41958524	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G03	2	0.945105498	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G04	0	0.242315876	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G05	1	0.548985361	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G06	1	0.693734508	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G07	1	0.700102081	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G08	0	0.573212845	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G09	1	2.664275298	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G10	0	0.231481226	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G11	1	1.931238232	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	G12	1	2.410181587	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H01	1	1.844459464	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H02	1	2.347383339	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H03	1	0.71265643	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H04	0	0.181496355	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H05	1	1.927890116	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H06	1	2.250724599	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H07	1	1.471398973	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H08	1	2.543060975	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H09	2	1.389368937	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H10	1	0.691423151	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H11	1	0.725778984	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09262017	H12	1	0.344260722	1	NA18852	NA19114	NA19153	NA19207	1:50000	2
09272017	A01	1	1.319230562	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A02	1	0.617649914	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A03	1	1.343257992	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A04	1	0.576761223	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A05	1	1.239767279	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A06	1	1.717879028	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A07	1	0.939530593	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A08	1	0.525498327	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A09	2	1.77471998	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A10	1	0.441590139	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A11	1	0.247449949	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	A12	2	0.538189993	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B01	1	1.461070729	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B02	1	1.410695103	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B03	1	0.277351975	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B04	1	1.710612307	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B05	1	1.883162166	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B06	1	1.262367767	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B07	2	0.742899856	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B08	1	0.94400741	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B09	1	2.577816032	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B10	1	1.140747956	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B11	1	0.262615441	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	B12	1	1.818709353	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C01	1	1.980916693	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C02	1	1.495543812	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C03	1	1.428142684	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C04	1	0.72359536	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C05	1	0.374704388	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C06	1	1.422466393	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C07	1	2.26922746	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C08	1	0.28333641	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C09	1	0.726749242	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C10	1	1.135567289	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C11	1	0.294080197	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	C12	1	1.772187725	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D01	1	0.300381417	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D02	1	1.147250706	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D03	1	0.512613985	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D04	1	1.28958221	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D05	1	1.841757717	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D06	1	0.773877395	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D07	1	1.313363675	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D08	1	1.335810439	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D09	1	0.724629039	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D10	1	1.521569791	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D11	1	0.801099762	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	D12	1	1.301971002	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E01	2	0.540664703	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E02	1	0.238151806	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E03	1	0.826055437	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E04	1	1.148888126	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E05	1	0.24273242	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E06	1	1.925997222	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E07	2	0.387507315	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E08	1	0.316403574	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E09	1	0.360956852	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E10	1	1.64154512	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E11	1	2.282855267	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	E12	1	0.495230462	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F01	1	2.259902348	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F02	1	0.534050501	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F03	1	0.667132968	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F04	1	0.926347598	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F05	1	1.314781794	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F06	1	1.35796475	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F07	2	2.143740918	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F08	1	0.96779228	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F09	1	0.612346035	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F10	1	0.240716884	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F11	2	0.54818856	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	F12	1	1.50512342	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G01	1	0.667938706	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G02	2	2.581406961	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G03	2	1.451992291	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G04	1	1.056882318	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G05	2	0.930837262	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G06	1	2.413238845	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G07	2	0.976284144	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G08	1	0.401969821	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G09	2	1.027251222	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G10	1	1.395664919	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G11	2	0.691237273	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	G12	1	1.69012023	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H01	1	1.236443223	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H02	2	2.35993301	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H03	1	0.462819197	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H04	1	1.477393637	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H05	1	1.331676529	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H06	1	0.219843497	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H07	1	0.702190108	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H08	1	1.575210007	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H09	1	0.806243205	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H10	1	0.249926255	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H11	2	2.838590226	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
09272017	H12	2	2.324946439	1	NA18489	NA19093	NA19114	NA19116	1:50000	1
10022017	A01	1	3.109150004	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A02	1	1.502561001	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A03	1	2.178248951	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A04	1	0.97788642	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A05	1	2.27650272	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A06	2	1.155635532	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A07	1	2.767186192	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A08	2	1.264269145	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A09	1	2.53070352	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A10	0	0.434362603	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A11	1	1.570092105	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	A12	1	1.902687834	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B01	1	1.406236062	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B02	1	0.607779428	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B03	1	2.756537463	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B04	1	1.711939724	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B05	1	2.953521409	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B06	1	1.483424389	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B07	1	3.462013175	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B08	1	1.926135411	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B09	1	2.771919994	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B10	1	0.419247196	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B11	1	2.156888912	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	B12	1	3.803007006	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	C01	1	2.935545768	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	C02	1	3.474871777	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
10022017	C03	1	0.771198536	1	NA18852	NA18861	NA19116	NA19193	1:50000	2
