experiment 	well	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	ERCC	index
11272017	E11	1	0.463370935	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	E12	1	1.55032784	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F01	1	1.539460865	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F02	1	1.970073124	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F03	1	1.71600571	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F04	1	1.784894387	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F05	1	1.816393594	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F06	1	0.919570755	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F07	1	0.468613693	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F08	1	1.301016325	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F09	1	0.472631942	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F10	1	1.453971901	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F11	0	0.16742026	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	F12	1	2.155698123	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G01	1	1.85257472	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G02	1	1.290042208	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G03	1	1.733879616	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G04	1	1.711567379	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G05	1	0.982743474	0	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G06	0	0.215072659	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G07	1	0.98226909	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G08	1	0.62954477	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G09	1	0.731157357	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G10	1	2.18956549	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G11	0	0.190152274	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	G12	1	2.202856221	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H01	1	0.621009366	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H02	1	0.483609778	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H03	1	1.578423912	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H04	1	0.568674471	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H05	1	1.624235795	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H06	1	2.019828036	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H07	1	1.229559418	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H08	1	0.518543311	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H09	1	1.433100824	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H10	1	1.991121821	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H11	1	2.008981367	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11272017	H12	1	2.316718405	1	NA18511	NA18859	NA19127	NA19130	1:50000	4
11282017	A01	1	2.295682645	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A02	1	0.527725958	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A03	1	1.915828466	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A04	1	0.565358479	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A05	1	2.566027898	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A06	2	1.969337004	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A07	1	2.034662704	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A08	1	1.804179742	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A09	1	0.505982093	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A10	1	0.302637391	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A11	1	2.237839946	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	A12	1	1.517228749	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B01	2	1.459318359	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B02	1	2.48203234	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B03	1	0.742680927	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B04	1	0.236054774	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B05	1	0.240550759	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B06	2	0.742507524	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B07	1	1.884252664	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B08	1	2.348835902	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B09	1	1.6134773	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B10	1	2.083464579	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B11	1	0.484710813	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	B12	1	0.270766208	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C01	1	2.117519441	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C02	2	1.04402237	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C03	1	1.711213683	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C04	1	1.746069207	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C05	1	2.106213391	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C06	1	1.797539027	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C07	1	2.110978921	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C08	1	2.272832284	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C09	1	1.79205161	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C10	1	1.765447731	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C11	1	0.528516652	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	C12	1	0.516355262	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D01	1	1.782367628	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D02	1	2.728689856	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D03	1	0.2134645	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D04	1	1.749040388	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D05	1	0.522203496	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D06	1	2.039250156	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D07	1	1.93707316	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D08	2	1.01895926	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D09	1	1.917136176	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D10	1	1.306989842	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D11	1	2.577497106	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	D12	1	2.669554651	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E01	1	2.552303884	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E02	1	1.168444693	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E03	1	0.257312986	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E04	1	1.754328551	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E05	1	0.76869211	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E06	1	1.782922878	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E07	1	0.392225039	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E08	1	0.642230593	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E09	1	1.24137142	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E10	1	2.653154099	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E11	1	1.543084884	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	E12	1	2.16927994	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F01	1	0.255618721	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F02	1	2.520632667	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F03	1	0.698979757	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F04	1	0.21926699	0	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F05	1	2.082083135	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F06	1	2.01397793	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F07	1	0.510366087	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F08	1	1.29633586	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F09	1	1.26284396	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F10	1	2.210937707	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F11	1	0.912917388	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	F12	1	2.229247865	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G01	1	2.001968159	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G02	1	1.148981522	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G03	1	1.372936073	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G04	1	0.726463446	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G05	1	2.562400279	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G06	2	2.410205466	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G07	1	2.539703873	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G08	1	2.018782366	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G09	1	1.061569366	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G10	1	2.7669068	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G11	1	1.673385404	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	G12	1	0.58916666	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H01	1	1.057359991	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H02	1	0.763829381	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H03	1	2.065116231	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H04	1	1.148528585	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H05	0	0.710329501	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H06	1	0.753802257	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H07	1	2.84975095	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H08	1	1.2684757	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H09	1	1.483268069	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H10	1	1.026396982	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H11	1	2.773738916	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11282017	H12	1	2.741067387	1	NA18511	NA18912	NA19102	NA19225	1:50000	4
11292017	A01	1	1.371455827	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A02	1	0.910346986	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A03	1	1.999324491	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A04	1	0.545652101	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A05	1	0.47367454	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A06	1	0.689078553	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A07	1	1.471632354	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A08	1	1.306518716	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A09	1	1.162363678	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A10	1	0.607615885	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A11	1	1.616994826	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	A12	1	2.309724801	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B01	1	0.81950748	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B02	1	1.432925889	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B03	1	2.133324676	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B04	1	2.418099857	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B05	1	0.435948923	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B06	1	0.621627564	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B07	1	1.174231293	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B08	1	0.829722011	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B09	0	0.199375557	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B10	1	1.666422128	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B11	1	0.496688721	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	B12	1	2.531661354	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C01	1	1.333284119	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C02	1	1.518377072	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C03	1	0.728883407	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C04	1	1.15166931	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C05	0	0.163368471	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C06	1	1.649942673	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C07	1	1.253019205	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C08	1	1.201762273	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C09	1	1.48820915	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C10	1	0.473426469	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C11	1	1.192371449	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	C12	1	1.685607323	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D01	1	0.480450285	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D02	1	0.37928195	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D03	2	1.08471065	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D04	1	0.896924345	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D05	1	2.088428824	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D06	1	1.695981866	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D07	1	1.320432472	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D08	2	1.305484095	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D09	1	1.531928125	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D10	1	2.172572921	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D11	1	0.372213697	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	D12	1	0.350644015	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E01	1	0.609262515	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E02	1	0.833105537	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E03	1	1.223406213	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E04	0	0.171030035	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E05	0	0.145077699	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E06	1	0.845674587	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E07	1	0.940957158	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E08	1	0.689516277	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E09	0	0.163218918	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E10	1	1.881716085	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E11	2	2.050715975	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	E12	1	2.081271477	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F01	1	1.614415262	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F02	1	0.332657978	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F03	1	0.253512528	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F04	1	1.321508091	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F05	1	1.466606823	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F06	1	1.235486723	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F07	1	2.180103755	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F08	1	2.103456321	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F09	1	1.537114182	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F10	1	0.512223267	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F11	1	1.663855707	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	F12	1	0.3852298	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G01	1	1.116460672	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G02	1	1.183269043	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G03	1	2.101717785	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G04	1	1.98526847	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G05	1	0.44302777	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G06	1	2.291046059	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G07	1	2.159281546	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G08	1	2.637292969	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G09	1	1.829336982	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G10	1	0.436501787	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G11	1	2.093636308	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	G12	1	0.321793098	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H01	1	2.153905375	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H02	1	0.934127845	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H03	1	0.375401164	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H04	1	0.444041244	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H05	1	3.006542146	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H06	1	1.04746105	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H07	1	0.59441687	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H08	1	1.186106554	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H09	2	1.023294562	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H10	1	0.179403977	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H11	0	0.206620116	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11292017	H12	1	0.379209444	1	NA18912	NA19130	NA19140	NA19204	1:50000	4
11302017	A01	1	2.579199223	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A02	1	0.85456668	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A03	0	0.251694299	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A04	1	2.283646059	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A05	1	2.418536699	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A06	1	1.842240665	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A07	1	1.857510228	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A08	1	1.905650893	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A09	1	0.630623481	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A10	1	1.97640139	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A11	1	1.901247783	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	A12	1	0.489007091	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B01	1	0.546752235	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B02	1	2.080626126	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B03	1	0.737001639	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B04	1	1.931545275	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B05	1	2.257593168	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B06	1	0.992297446	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B07	1	2.294637984	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B08	1	0.726098457	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B09	1	0.452602383	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B10	1	0.5019699	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B11	1	0.48639155	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	B12	1	0.783569917	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	C01	2	0.656345011	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	C02	1	0.737725896	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
11302017	C03	1	2.120410195	1	NA18501	NA18859	NA19102	NA19204	1:50000	4
