experiment 	well	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	ERCC	index
11062017	C03	2	1.455196115	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	C04	1	2.210210783	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	C05	1	1.718267905	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	C06	1	2.298098141	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	C07	1	1.846188049	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	C08	1	0.986557034	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	C09	1	1.543936163	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	C10	1	0.612385704	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	C11	1	1.427052384	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	C12	1	0.622039717	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D01	1	2.875232233	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D02	1	2.071183217	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D03	1	0.542658288	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D04	1	1.891836927	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D05	1	0.991735856	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D06	2	2.674183461	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D07	1	0.682689678	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D08	0	0.25637766	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D09	2	2.377723877	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D10	1	0.982265433	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D11	1	0.368187793	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	D12	1	2.612074015	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E01	1	1.101969677	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E02	1	2.03384771	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E03	2	2.399879323	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E04	1	0.737215857	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E05	1	2.538028524	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E06	1	0.577690173	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E07	1	0.918177691	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E08	1	0.478006923	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E09	1	2.776831795	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E10	1	1.319134912	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E11	1	0.481538028	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	E12	1	0.789987614	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F01	1	2.343512008	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F02	1	2.416661376	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F03	1	2.407588033	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F04	2	3.062518554	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F05	1	2.422822332	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F06	1	2.300656327	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F07	1	0.59265608	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F08	1	0.421021512	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F09	1	0.887117464	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F10	1	2.398439415	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F11	1	2.37127714	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	F12	1	3.072575669	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G01	1	1.065699271	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G02	1	1.370019615	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G03	1	2.098034864	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G04	1	1.600901664	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G05	1	0.846496261	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G06	1	2.979473552	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G07	1	0.910870039	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G08	1	0.645998391	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G09	1	2.533440227	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G10	1	2.473367687	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G11	1	2.42712799	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	G12	1	0.756362454	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H01	1	0.908038051	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H02	1	0.733614221	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H03	1	0.878626324	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H04	1	1.216826194	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H05	0	0.364586533	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H06	1	2.532875812	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H07	1	0.797611474	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H08	1	2.366197869	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H09	1	1.021685709	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H10	0	0.355441048	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H11	1	0.859861061	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11062017	H12	1	3.327247519	1	NA18507	NA18913	NA19099	NA19152	1:50000	3
11072017	A01	1	0.626820842	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A02	1	2.396439945	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A03	1	0.909592724	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A04	1	0.272822939	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A05	1	0.525269694	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A06	1	0.777924812	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A07	1	1.725681154	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A08	2	1.545051055	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A09	1	0.329689829	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A10	2	0.635817688	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A11	1	1.884503363	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	A12	1	2.362204047	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B01	1	0.261733684	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B02	1	2.426055667	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B03	1	1.878380843	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B04	1	2.482022183	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B05	1	2.77729351	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B06	1	2.66213802	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B07	1	2.523476275	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B08	1	2.767014894	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B09	1	2.291913017	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B10	1	1.17541041	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B11	1	0.248207455	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	B12	1	0.824775375	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C01	1	2.056994155	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C02	1	0.252189284	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C03	1	1.292195706	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C04	1	2.395214284	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C05	1	2.446221913	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C06	1	0.799279798	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C07	1	0.551806575	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C08	1	2.579603296	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C09	1	0.250754021	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C10	1	0.526084829	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C11	1	2.151143039	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	C12	1	2.438829641	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D01	1	1.511437365	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D02	1	0.438573821	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D03	1	0.578812358	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D04	1	1.226479099	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D05	1	0.451295817	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D06	1	0.570089707	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D07	1	0.379994803	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D08	1	0.272154284	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D09	1	0.93487852	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D10	1	0.45669803	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D11	1	1.342218036	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	D12	1	1.883101473	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E01	2	1.823115162	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E02	1	2.336710069	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E03	1	0.633283548	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E04	1	1.638429249	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E05	1	1.791113208	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E06	2	1.516389811	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E07	1	1.99929473	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E08	1	1.613048375	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E09	2	2.413439021	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E10	1	0.703198315	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E11	1	2.1816127	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	E12	1	0.566913011	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F01	1	0.6593571	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F02	1	0.638106824	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F03	1	0.285135932	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F04	1	0.602138858	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F05	1	1.997761354	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F06	1	1.917605686	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F07	1	0.414213518	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F08	2	1.244935845	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F09	1	0.602037046	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F10	1	2.295281318	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F11	1	2.232422649	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	F12	1	1.837374673	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G01	1	0.996365254	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G02	1	0.558548991	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G03	1	0.643961716	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G04	1	0.397755991	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G05	2	2.414241118	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G06	1	0.421302533	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G07	1	0.698520558	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G08	2	0.728311826	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G09	1	2.233150205	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G10	1	0.333538587	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G11	1	2.454866036	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	G12	1	0.324844793	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H01	1	0.537650381	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H02	1	2.2943261	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H03	2	1.199815148	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H04	1	0.648138987	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H05	1	0.906047942	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H06	1	2.254233571	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H07	1	0.206739868	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H08	1	2.336650556	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H09	2	2.610638582	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H10	0	0.269072628	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H11	1	2.023346902	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11072017	H12	1	1.934849203	1	NA18855	NA19099	NA19144	NA19160	1:50000	3
11082017	A01	1	1.445806516	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A02	1	1.77029124	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A03	1	1.487185583	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A04	1	1.917249787	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A05	1	2.244809062	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A06	1	2.070110805	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A07	1	1.855982663	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A08	1	1.241184617	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A09	1	0.575339397	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A10	1	2.09521614	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A11	1	0.407780143	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	A12	1	0.389802416	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B01	1	1.528729422	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B02	1	1.569838201	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B03	1	1.608617791	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B04	1	1.633269114	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B05	1	1.460543433	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B06	1	2.067534102	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B07	1	1.690672754	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B08	1	1.741364822	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B09	1	1.997905083	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B10	1	0.969599305	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B11	1	2.125605497	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	B12	1	2.607732526	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C01	1	1.116571177	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C02	1	0.190888479	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C03	1	1.505912112	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C04	1	1.336841836	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C05	1	1.160658528	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C06	1	1.774656249	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C07	1	2.12333889	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C08	1	1.619799191	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C09	1	0.651737964	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C10	1	1.494627534	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C11	1	1.820868276	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	C12	1	2.056735534	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D01	1	0.610260025	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D02	1	0.565230468	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D03	1	2.044236328	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D04	0	0.118990101	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D05	1	1.326394738	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D06	1	1.549043153	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D07	1	1.495184586	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D08	1	2.192919464	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D09	1	1.919448291	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D10	1	2.274138111	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D11	1	0.201633625	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	D12	1	1.66917453	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E01	1	1.790465767	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E02	1	1.206118474	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E03	1	2.398688503	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E04	0	0.204623296	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E05	1	1.735214366	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E06	1	2.631417037	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E07	1	0.007533428	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E08	1	0.489524328	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E09	1	1.991828712	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E10	1	2.514765329	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E11	1	2.643153741	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	E12	1	1.325494287	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F01	1	0.656684449	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F02	1	1.713132499	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F03	1	0.330214878	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F04	1	1.996674004	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F05	1	0.804277912	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F06	1	0.669971737	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F07	2	2.272730699	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F08	1	1.116200497	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F09	1	1.35768573	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F10	1	2.687817579	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F11	1	1.30060336	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	F12	1	0.265245113	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G01	1	2.332027641	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G02	1	0.248670949	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G03	1	0.517720594	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G04	1	1.262364838	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G05	1	2.698329762	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G06	1	2.403629109	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G07	2	0.894897746	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G08	1	0.503987481	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G09	1	2.547557328	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G10	1	1.480159524	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G11	1	2.430449608	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	G12	1	1.86633305	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H01	1	2.206825174	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H02	2	1.059307241	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H03	1	0.439389317	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H04	1	2.757021112	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H05	1	0.372674267	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H06	1	2.765557725	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H07	1	2.431333749	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H08	1	0.530855339	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H09	1	0.776725798	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H10	1	2.204515472	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H11	1	1.962905972	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11082017	H12	1	2.758995983	1	NA18507	NA19160	NA19152	NA19209	1:50000	3
11092017	A01	1	0.604271199	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A02	1	1.118465248	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A03	1	0.596205261	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A04	1	1.866749484	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A05	1	0.540831151	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A06	1	1.901951769	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A07	1	0.739971636	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A08	1	1.771510054	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A09	1	1.674342896	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A10	1	2.386227958	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A11	1	2.33025678	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	A12	1	2.112765106	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B01	1	2.158201528	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B02	1	2.342080675	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B03	1	1.30920597	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B04	1	1.258893484	0	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B05	1	1.146608827	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B06	1	1.967862977	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B07	1	1.520049652	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B08	1	1.989919333	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B09	1	2.436453981	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B10	1	1.976876442	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B11	1	2.3670757	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	B12	1	2.412435059	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C01	1	0.843423467	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C02	1	2.237574768	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C03	1	2.254271691	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C04	1	1.75559629	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C05	1	0.880183942	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C06	1	1.561343286	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C07	1	1.504480037	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C08	1	1.241348827	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C09	1	2.401759175	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C10	1	0.711922305	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C11	1	0.922518772	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	C12	1	2.600091271	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D01	1	0.800760393	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D02	1	1.843361904	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D03	1	1.698300572	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D04	1	1.439233302	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D05	1	2.528670926	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D06	1	1.573182135	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D07	1	2.132079231	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D08	1	2.714172226	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D09	1	1.467636578	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D10	1	0.599952005	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D11	1	1.748898693	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	D12	1	0.242000684	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	E01	2	1.366478739	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	E02	1	0.987014857	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	E03	1	2.524711174	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	E04	1	2.546104837	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	E05	1	1.547566393	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	E06	1	2.183104837	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
11092017	E07	1	1.541440822	1	NA18907	NA18516	NA18913	NA19160	1:50000	3
